Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
Drug	CID000008883	d 43	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	CP
Drug	CID016048628	CHEBI:37989	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	FGA
Drug	ctd:C008814	peroben	CTD	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	C3
Drug	CID000008803	suosan	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	TGM2
Drug	ctd:C025364	sodium borohydride	CTD	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	ALB
Drug	CID003014216	piperazine sulfate	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	SERPINA1
Drug	CID000092149	testosterone isobutyrate	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	CP
Drug	CID005148157	442658_ALDRICH	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	CP
Drug	CID006437857	Meleagrin	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	A2M
Drug	CID010026604	SureCN5629434	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	CP
Drug	ctd:D013444	Sulfisoxazole	CTD	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	ALB
Drug	CID000137388	6,6'-bieckol	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	A2M
Drug	CID000452312	palmityl phosphonoformate	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	ALB
Drug	CID011446520	1,3-difluoroazulene	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	HPX
Drug	CID006481886	CA-0	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	CP
Drug	CID000018830	Ornipressin	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	ALB
Drug	ctd:C511292	Ortho Evra	CTD	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	CRP
Drug	CID003048134	D 256	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	C3
Drug	CID000009017	citronellyl acetate	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	GC
Drug	ctd:D000092	Acetohexamide	CTD	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	ALB
Drug	CID000151512	12-octadecenoic acid	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	C3
Drug	CID000092770	nepetalactone	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	GC
Drug	CID000122845	7,8-dioxochlorpromazine	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	ITIH4
Drug	ctd:C005214	methoxyamine	CTD	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	ALB
Drug	CID006438909	iodine-123-IPT	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	APOH
Drug	CID000007836	glycidyl acrylate	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	ALB
Drug	ctd:D020442	Poloxamer	CTD	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	ALB
Drug	CID006327158	B2-O	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	APOH
Drug	ctd:C026942	2,6-diisocyanatotoluene	CTD	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	ALB
Drug	ctd:C031468	mesoporphyrin IX	CTD	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	HPX
Drug	CID000067486	carboline	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	CP
Drug	CID000067427	N-acetyl-L-arginine	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	SERPING1
Drug	CID000013608	bicyclo[2.2.2]oct-2-ene	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	CP
Drug	ctd:C028000	dibenzothiazyl disulfide	CTD	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	ALB
Drug	CID000016029	4-octyne	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	CP
Drug	CID000097499	AC1L3YMX	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	SERPING1
Drug	CID000084132	copper methionate	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	CP
Drug	CID000127639	5-hydroxytryptamine-4,7-dione	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	CP
Drug	ctd:C468268	JTE 607	CTD	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	ALB
Drug	CID000193815	AC1L4X1Z	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	SERPINA3
Drug	CID000069048	leucocrystal violet	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	APOH
Drug	CID005480372	AC1NUJ7X	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	ITIH4
Drug	CID000017836	lorazepam acetate	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	ALB
Drug	CID000008091	methyl octanoate	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	SERPINA1
Drug	CID000131614	DCBG	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	APOH
Drug	CID006473835	bisAuTG	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	ITIH4
Drug	CID011548799	N-(4-carboxycyclohexylmethyl)-maleimide	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	A2M
Drug	CID000014091	2-propyltoluene	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	ALB
Drug	ctd:D014289	Trimedoxime	CTD	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	ALB
Drug	CID000456486	N,N-Dimethylpradimicin FA-2	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	ITIH4
Drug	CID000193709	NAAMA	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	C3
Drug	CID000114966	DPyP	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	APOA1
Drug	ctd:C047365	lead oxide	CTD	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	ALB
Drug	ctd:C006820	bromperidol	CTD	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	CRP
Drug	CID000201049	NSC-121444	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	HPX
Drug	ctd:C010052	bredinin	CTD	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	C3
Drug	CID000199981	B313	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	CFH
Drug	ctd:C023372	benzene oxide	CTD	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	ALB
Drug	CID000105047	AC1L2XXT	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	CP
Drug	CID000470802	RD6-2198	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	ITIH4
Drug	CID006479878	19,20-epoxycytochalasin Q	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	ITIH4
Drug	CID006479877	anibamine	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	ITIH4
Drug	CID000072450	quinapyramine sulphate	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	SERPINA1
Drug	CID000009181	B(c)AC	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	CFH
Drug	CID003013626	GPG-OH	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	ITIH4
Drug	CID000065265	3,5-dinitrotyrosine	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	C3
Drug	ctd:D053610	Opiate Alkaloids	CTD	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	C9
Drug	CID000114728	piperazinedione	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	ALB
Drug	CID000131281	ketoprofen glucuronide	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	ALB
Drug	CID000101437	4-acetamidophenoxyacetic acid	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	APOA1
Drug	CID000072571	redoxal	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	CP
Drug	DB01915	S-Hydroxycysteine	Drug Bank	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	C3
Drug	CID000124115	Copper bleomycin	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	CP
Drug	ctd:D004603	Elements, Radioactive	CTD	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	APOA1
Drug	CID000436110	NSC382455	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	ALB
Drug	CID000516790	AC1LANBP	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	A2M
Drug	CID000656986	A8b	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	SERPINA1
Drug	CID000009235	bicyclo(2.2.2)octane	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	CP
Drug	CID000121945	dansyl lysine	Stitch	7.010E-3	1.000E0	3.291E-2	3.172E-1	1	4	CP
Drug	ctd:C004742	daidzein	CTD	7.015E-3	1.000E0	3.291E-2	3.172E-1	3	223	TGM2,C3,CRP
Drug	ctd:D008713	Methimazole	CTD	7.090E-3	1.000E0	3.325E-2	3.205E-1	4	437	HP,FGA,SERPING1,ALB
Drug	CID000004775	4-PBA	Stitch	7.102E-3	1.000E0	3.329E-2	3.208E-1	3	224	FGA,FGB,FGG
Drug	CID000076571	alpha-naphthyl butyrate	Stitch	7.118E-3	1.000E0	3.331E-2	3.210E-1	2	72	SERPINA3,APOH
Drug	CID000005058	AC1L1JIR	Stitch	7.118E-3	1.000E0	3.331E-2	3.210E-1	2	72	TGM2,APOC3
Drug	CID000335434	NSC344682	Stitch	7.118E-3	1.000E0	3.331E-2	3.210E-1	2	72	TGM2,SERPINA1
Drug	ctd:D015232	Dinoprostone	CTD	7.189E-3	1.000E0	3.362E-2	3.240E-1	3	225	ORM1,CP,APOA1
Drug	ctd:D008012	Lidocaine	CTD	7.311E-3	1.000E0	3.408E-2	3.285E-1	2	73	ORM1,ORM2
Drug	CID000006436	triamcinolone acetonide	Stitch	7.311E-3	1.000E0	3.408E-2	3.285E-1	2	73	CFH,CRP
Drug	CID006437840	hydroxyethylretinamide	Stitch	7.311E-3	1.000E0	3.408E-2	3.285E-1	2	73	HP,HPR
Drug	CID000112041	octyl-Sepharose	Stitch	7.311E-3	1.000E0	3.408E-2	3.285E-1	2	73	SAA1,SAA2
Drug	CID005287657	AC1NRA23	Stitch	7.311E-3	1.000E0	3.408E-2	3.285E-1	2	73	A2M,SERPINA1
Drug	ctd:D002248	Carbon Monoxide	CTD	7.311E-3	1.000E0	3.408E-2	3.285E-1	2	73	FGB,CRP
Drug	ctd:D003513	Cycloheximide	CTD	7.608E-3	1.000E0	3.543E-2	3.415E-1	4	446	ORM1,FGA,FGB,ALB
Drug	CID000000838	L-adrenaline	Stitch	7.608E-3	1.000E0	3.543E-2	3.415E-1	4	446	FGA,FGB,ALB,FGG
Drug	ctd:C402696	TMC 120A	CTD	7.703E-3	1.000E0	3.583E-2	3.453E-1	2	75	C3,CRP
Drug	ctd:D019826	Cholic Acid	CTD	7.703E-3	1.000E0	3.583E-2	3.453E-1	2	75	ORM1,ORM2
Drug	ctd:D017632	Asbestos, Serpentine	CTD	7.907E-3	1.000E0	3.676E-2	3.543E-1	4	451	HP,JCHAIN,CP,C3
Drug	CID000014403	NSC529592	Stitch	8.003E-3	1.000E0	3.719E-2	3.584E-1	3	234	TGM2,SERPINA1,ALB
Drug	CID000004091	metformin	Stitch	8.097E-3	1.000E0	3.757E-2	3.621E-1	3	235	ALB,APOH,CRP
Drug	CID000447618	1 Ni	Stitch	8.104E-3	1.000E0	3.757E-2	3.621E-1	2	77	HP,HPR
Drug	CID006437063	4-oxoretinoic acid	Stitch	8.104E-3	1.000E0	3.757E-2	3.621E-1	2	77	SERPINA3,TGM2
Drug	CID000107904	bityrosine	Stitch	8.104E-3	1.000E0	3.757E-2	3.621E-1	2	77	HPX,ALB
Drug	CID006540261	EI-N	Stitch	8.191E-3	1.000E0	3.796E-2	3.659E-1	3	236	A2M,HP,HPR
Drug	CID000000084	3-hydroxy-3-methylglutaryl-CoA	Stitch	8.287E-3	1.000E0	3.803E-2	3.665E-1	3	237	SERPINA3,APOA1,CRP
Drug	CID005037551	NSC603722	Stitch	8.308E-3	1.000E0	3.803E-2	3.665E-1	2	78	CFH,C4BPA
Drug	CID003342293	AC1MOE8Y	Stitch	8.308E-3	1.000E0	3.803E-2	3.665E-1	2	78	HP,HPR
Drug	CID000001404	AC1L1BEH	Stitch	8.308E-3	1.000E0	3.803E-2	3.665E-1	2	78	JCHAIN,ITIH4
Drug	CID000006862	naphthalene acetic acid	Stitch	8.308E-3	1.000E0	3.803E-2	3.665E-1	2	78	SERPINA1,SERPINA2
Drug	CID000024489	sodium dithionite	Stitch	8.308E-3	1.000E0	3.803E-2	3.665E-1	2	78	HPX,C3
Drug	CID000005602	AC1L1KPQ	Stitch	8.308E-3	1.000E0	3.803E-2	3.665E-1	2	78	TGM2,APOC3
Drug	CID000006261	1-methyl-2-nitro-1-nitrosoguanidine	Stitch	8.382E-3	1.000E0	3.803E-2	3.665E-1	3	238	SERPING1,APOH,CRP
Drug	CID000001049	pyridine	Stitch	8.479E-3	1.000E0	3.803E-2	3.665E-1	3	239	APOA1,ALB,APOC3
Drug	CID000104802	Rgd Peptide	Stitch	8.479E-3	1.000E0	3.803E-2	3.665E-1	3	239	FGA,FGB,FGG
Drug	CID000007708	pH Q	Stitch	8.514E-3	1.000E0	3.803E-2	3.665E-1	2	79	ORM1,ORM2
Drug	CID000037720	pentosan polysulfate	Stitch	8.514E-3	1.000E0	3.803E-2	3.665E-1	2	79	SERPINC1,ITIH4
Drug	CID000004451	AC1L1I71	Stitch	8.514E-3	1.000E0	3.803E-2	3.665E-1	2	79	JCHAIN,ITIH4
Drug	ctd:D010758	Phosphorus	CTD	8.723E-3	1.000E0	3.803E-2	3.665E-1	2	80	CP,ALB
Drug	CID000003115	Stallimycin	Stitch	8.723E-3	1.000E0	3.803E-2	3.665E-1	2	80	HP,HPR
Drug	CID006444150	MC 1147	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	GC
Drug	CID000065944	pidotimod	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	HPX
Drug	CID000094431	HFBI	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	GC
Drug	CID000033488	amoscanate	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	C3
Drug	CID000173846	Sedalipid	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	APOA1
Drug	CID000384632	AC1L8NVO	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	APCS
Drug	CID011987878	M1-S	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	SERPINA1
Drug	CID006444055	4,5(E)-epoxy-2(E)-heptenal	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	ALB
Drug	ctd:D012971	Gold Sodium Thiosulfate	CTD	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	ALB
Drug	CID000002461	bucolome	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	ALB
Drug	CID000122179	dimephosphon	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	CP
Drug	CID006398424	AC1O4QHN	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	CFH
Drug	CID012815210	chloro(ethyl)amine	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	CP
Drug	CID006435831	Pruv	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	APOH
Drug	CID000069211	2,5-dimethylhydroquinone	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	CP
Drug	CID000047816	Temurtida	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	ITIH4
Drug	CID000193925	tartryl diazide	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	C3
Drug	CID000124513	MnPc	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	SAA1
Drug	CID000027586	zinc EDTA	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	CP
Drug	CID000161551	ipsl	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	A2M
Drug	CID000007023	6-methoxy-8-aminoquinoline	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	C3
Drug	CID000006362	2-iodopropane	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	C3
Drug	CID000448727	1tkz	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	SERPINC1
Drug	CID000151176	Advicor	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	APOA1
Drug	CID000189740	AC1Q5XME	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	SERPINC1
Drug	CID000196962	GSC-150	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	HPX
Drug	CID000043231	clorsulon	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	APOH
Drug	CID000075896	L-homocysteinesulfinic acid	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	SAA1
Drug	CID003082561	Sdpflrfamide	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	APOH
Drug	ctd:C002478	bathocuproine	CTD	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	CP
Drug	CID005289428	DB08594	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	CP
Drug	CID000066078	NSC880	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	GC
Drug	ctd:D006604	Hexylresorcinol	CTD	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	TGM2
Drug	CID000302424	Z-Gln-Gly	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	TGM2
Drug	ctd:C007430	3,4-dihydroxyphenylacetaldehyde	CTD	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	ALB
Drug	CID000452153	Cl2 molybdocene	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	CP
Drug	ctd:C008757	palmitoleic acid	CTD	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	APOA1
Drug	CID003082253	HEMA-EMA	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	ALB
Drug	CID003370098	AC1MOJGW	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	TGM2
Drug	CID000051544	AC1L1BAV	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	APOH
Drug	CID000083969	albendazole sulphoxide	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	ALB
Drug	CID000070666	dansylglycine	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	ALB
Drug	CID000130976	phlorofucofuroeckol A	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	A2M
Drug	CID000115350	Mesigyna	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	APOA1
Drug	CID000158474	enoximone sulfoxide	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	ALB
Drug	CID006540265	2boh	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	TGM2
Drug	CID005386267	amphotericin B derivative	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	ITIH4
Drug	CID006419227	2adu	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	APOH
Drug	CID000079147	dimethylaluminum chloride	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	CP
Drug	CID006438368	1,25-lactone	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	GC
Drug	CID006441965	lumirubin	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	ALB
Drug	CID000079102	vinyltrimethylsilane	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	CP
Drug	CID006338075	Am 2	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	CP
Drug	CID000031791	1,2:5,6-di-O-isopropylidene-a-D-allofuranose	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	SAA1
Drug	CID006444952	M 93	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	ITIH4
Drug	ctd:C085059	phloxine	CTD	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	ALB
Drug	CID000096387	4-phenyl-4-piperidinol	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	TGM2
Drug	CID000170684	GPGH	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	ITIH4
Drug	CID005283746	AC1NR2XO	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	GC
Drug	CID000072348	N-myristoylGly	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	ALB
Drug	CID000163574	GLA-27	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	C3
Drug	CID006442214	LS-185883	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	APCS
Drug	CID000089125	Km 201	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	CP
Drug	CID005276919	AC1NQPMN	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	CP
Drug	CID000005232	AC1L1JW3	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	CP
Drug	CID000146832	RS)-AHPA	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	C3
Drug	CID000151490	NSC78027	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	HPX
Drug	CID000101100	gostatin	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	SERPINA1
Drug	CID000127794	amiloride-caproate	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	ALB
Drug	CID005282693	3-methyl pentadecanoic acid	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	CRP
Drug	CID000006656	2-methylbut-2-enoate	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	FGA
Drug	ctd:C012457	diisopropanolnitrosamine	CTD	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	CP
Drug	CID000127637	KS52	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	SERPINA2
Drug	CID010107098	CID10107098	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	C3
Drug	CID000140623	pipecolamide	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	SERPINA1
Drug	CID000001722	FQp	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	CP
Drug	CID000181880	hydroxycarbonate	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	APOH
Drug	CID000130271	B-193	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	SERPINA1
Drug	CID000129286	AC1Q5XN6	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	SERPINC1
Drug	CID000456396	GPG-NH2	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	ITIH4
Drug	CID000451419	peptide T (4-8	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	ITIH4
Drug	CID005359610	antimony;sulfane	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	ALB
Drug	ctd:D013011	Sorbic Acid	CTD	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	ORM1
Drug	ctd:C016063	pinocembrin	CTD	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	TGM2
Drug	CID000191270	allysine aldol	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	C4BPA
Drug	CID005287741	AC1NRA7B	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	A2M
Drug	CID000008213	1-bromohexadecane	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	CP
Drug	ctd:C479069	mono(2-ethyl-5-hydroxyhexyl) phthalate	CTD	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	CRP
Drug	CID000114918	cinnabarinic acid	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	CP
Drug	ctd:D020100	Hydrogels	CTD	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	ALB
Drug	CID002762649	8-azidoethidium	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	JCHAIN
Drug	ctd:D010767	Phosphorylcholine	CTD	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	CRP
Drug	CID000124376	AC1Q6QQG	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	CP
Drug	CID005359722	NSC-9616	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	HPX
Drug	CID000123069	diphenylketene	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	CP
Drug	CID000060724	Crilvastatine	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	APOA1
Drug	ctd:D003538	Cystamine	CTD	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	TGM2
Drug	CID000011506	p-benzenedimethanol	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	APOH
Drug	CID000169990	pe se	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	APOH
Drug	CID000016322	3-chlorobiphenyl	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	CFH
Drug	CID000130098	BAL-ARI8	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	ALB
Drug	CID000005634	undecylenic acid	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	SERPINC1
Drug	CID000480141	T at 10	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	SERPINC1
Drug	CID005311472	rho-guanidinobenzoate	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	SERPINC1
Drug	CID000107777	fusarochromenone	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	CP
Drug	CID000514192	NE or 1	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	ITIH4
Drug	CID000096580	3-hydroxyphthalic anhydride	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	ITIH4
Drug	ctd:C035522	raspberry ketone	CTD	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	ALB
Drug	CID000133943	AC1Q5QHD	Stitch	8.755E-3	1.000E0	3.803E-2	3.665E-1	1	5	A2M
Drug	CID000000795	imidazole	Stitch	8.771E-3	1.000E0	3.808E-2	3.671E-1	3	242	HP,HPR,C3
Drug	CID000007111	benzidine	Stitch	8.934E-3	1.000E0	3.873E-2	3.733E-1	2	81	HP,HPR
