Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
ToppCell Atlas	1f76b37c265b519171b767a52d48f31f0cdc4a3c	(7)_Epithelial-H_(AT1)|World / Lung cell shreds - cell class (v4) and cell subclass (v4)	Tissue Stability Cell Atlas - Lung Cells	9.324E-10	4.494E-6	2.305E-8	2.088E-7	7	184	KRT5,KRT15,KRT17,KRT19,DSP,LGALS7B,LGALS7
ToppCell Atlas	2cc2646dee3c6001f7c10b7449c17d1935021958	facs-Trachea-18m-Epithelial-airway_epithelial-respiratory_basal_cell|18m / method, tissue, age, lineage, sublineage, cell ontologies, cell type and subtype	Mouse Aging Atlas- Tabula Muris Senis (Lung and Trachea)	9.324E-10	4.494E-6	2.305E-8	2.088E-7	7	184	KRT5,KRT14,KRT15,KRT17,KRT19,DSP,LGALS7
ToppCell Atlas	b18d7398279a2d42414318aeb70514fd402f5a0a	facs-BAT-Fat-24m-Epithelial-Epcam+|BAT / Fat_BAT_GAT_MAT_SCAT - method, tissue, subtissue, age, lineage, cell ontology and free annotation	Mouse Aging Atlas- Tabula Muris Senis	1.005E-9	4.846E-6	2.473E-8	2.240E-7	7	186	KRT5,KRT6A,KRT24,KRT15,KRT17,SBSN,LGALS7
ToppCell Atlas	f128c2fc37f232d193de18a922c47fdd70e1982d	15-Airway-Epithelial-Basal_cell|Airway / Age, Tissue, Lineage and Cell class	Human Fetal Lung in Development	1.124E-9	5.418E-6	2.750E-8	2.491E-7	7	189	KRT5,KRT13,KRT15,KRT16,KRT17,KRT19,DSP
ToppCell Atlas	eec14997d2bfc7e6b5a601afc43a147f6b96d668	facs-Thymus-Epithelium-24m-Epithelial|Thymus / Spleen_Marrow_Thymus - method, tissue, subtissue, age, lineage, cell ontology and free annotation	Mouse Aging Atlas- Tabula Muris Senis	1.210E-9	5.830E-6	2.915E-8	2.640E-7	7	191	KRT5,KRT14,KRT24,KRT15,KRT17,DSP,LGALS7
ToppCell Atlas	1730ec5dc1cfd2f0cba7e21555641c7bce97e09d	facs-Thymus-Epithelium-24m-Epithelial-TECs|Thymus / Spleen_Marrow_Thymus - method, tissue, subtissue, age, lineage, cell ontology and free annotation	Mouse Aging Atlas- Tabula Muris Senis	1.210E-9	5.830E-6	2.915E-8	2.640E-7	7	191	KRT5,KRT14,KRT24,KRT15,KRT17,DSP,LGALS7
ToppCell Atlas	4b77abc68bd72c64e7062f9527fe9d9605289ceb	facs-Thymus-Epithelium-24m-Epithelial-epithelial_cell_of_thymus|Thymus / Spleen_Marrow_Thymus - method, tissue, subtissue, age, lineage, cell ontology and free annotation	Mouse Aging Atlas- Tabula Muris Senis	1.210E-9	5.830E-6	2.915E-8	2.640E-7	7	191	KRT5,KRT14,KRT24,KRT15,KRT17,DSP,LGALS7
ToppCell Atlas	f7a4ce7076148389471678bcc5349df8b72b653e	droplet-Bladder-Unstain-18m-Epithelial-basal_bladder_epithelial_cell_(Krt5+Krt14+)|Bladder / Skin_Bladder_Kidney_Mammary_Gland - method, tissue, subtissue, age, lineage, cell ontology and free annotation	Mouse Aging Atlas- Tabula Muris Senis	1.397E-9	6.735E-6	3.301E-8	2.990E-7	7	195	KRT5,KRT6A,JUP,KRT14,KRT15,KRT16,DSP
ToppCell Atlas	6eb123cbea7bcadbdef086a8c230f0a73caf4930	saliva-Mild-Moderate_progression_d12-25|saliva / Compartment, severity and other cell annotations on 10x 3' data (130k)	Large Scale COVID-19 Single Cell Data (Ren et al.)	1.397E-9	6.735E-6	3.301E-8	2.990E-7	7	195	JUP,KRT13,KRT78,KRT15,KRT16,KRT17,KRT19
ToppCell Atlas	dde7a4e84f476d0cf8df240dae6290220c9cdcc9	droplet-Bladder-Unstain-18m-Epithelial-bladder_urothelial_cell|Bladder / Skin_Bladder_Kidney_Mammary_Gland - method, tissue, subtissue, age, lineage, cell ontology and free annotation	Mouse Aging Atlas- Tabula Muris Senis	1.397E-9	6.735E-6	3.301E-8	2.990E-7	7	195	KRT5,KRT6A,JUP,KRT14,KRT15,KRT19,DSP
ToppCell Atlas	088209505a68519ec89f50f0576096da6966bf17	NS-moderate-d_07-13|moderate / Location, Severity, dps_group, Lineage and Cell class of Upper airway (combined)	Upper Airway and Bronchi Atlas of COVID-19 Patients	1.397E-9	6.735E-6	3.301E-8	2.990E-7	7	195	KRT6A,KRT13,KRT78,KRT24,KRT16,KRT19,SBSN
ToppCell Atlas	77635a0f86910c4019d3370e9c8ba41de176bcf3	distal-3-Epithelial-Differentiating_Basal|3 / Location, Lineage, Cell class (ontology) and Donor from 10X sequencing (macrophage renamed)	Human Lung Cell Atlas (HLCA)	1.448E-9	6.979E-6	3.388E-8	3.069E-7	7	196	KRT5,KRT15,KRT16,KRT17,KRT19,LGALS7B,LGALS7
ToppCell Atlas	dd32046067d93b9484cfbf1d7826a436a3d9f0e9	COVID-19-Epithelial-Club,_Basal_cells|COVID-19 / Condition, Lineage and Cell class	Bronchoalveolar Lavage (BAL) Atlas of Severe COVID-19 Patients (Grant et al.)	1.448E-9	6.979E-6	3.388E-8	3.069E-7	7	196	KRT5,KRT15,KRT17,KRT19,DSP,LGALS7B,LGALS7
ToppCell Atlas	117b53d525be929652fb998e250d7946170fbaf0	TCGA-Bone_and_Soft_Tissue-Primary_Tumor-Sarcoma-Dedifferentiated_Liposarcoma-7|TCGA-Bone_and_Soft_Tissue / Sample_Type by Project: Shred V9	TCGA OncoMap	1.468E-9	7.077E-6	3.419E-8	3.097E-7	6	106	KRT19,KRT31,KRT32,KRT35,KRT38,KRT37
ToppCell Atlas	f4dad4423384a2a25e064c849ffccf2811573be0	droplet-Mammary_Gland-nan-21m-Epithelial|Mammary_Gland / Skin_Bladder_Kidney_Mammary_Gland - method, tissue, subtissue, age, lineage, cell ontology and free annotation	Mouse Aging Atlas- Tabula Muris Senis	1.500E-9	7.230E-6	3.443E-8	3.119E-7	7	197	KRT5,JUP,KRT14,KRT15,KRT17,DSP,LGALS7
ToppCell Atlas	b4de7ffa078d90dda243ff511ec6c503ee5d8e94	Basal-basal-6|World / Class top	Mouse Adult Trachea	1.500E-9	7.230E-6	3.443E-8	3.119E-7	7	197	KRT5,KRT6A,KRT13,KRT14,KRT15,KRT17,LGALS7
ToppCell Atlas	0a7457dbf798f6071ada3b2b2be231ad13bdb660	saliva|World / Compartment, severity and other cell annotations on 10x 3' data (130k)	Large Scale COVID-19 Single Cell Data (Ren et al.)	1.500E-9	7.230E-6	3.443E-8	3.119E-7	7	197	KRT13,KRT78,KRT15,KRT16,KRT17,KRT19,DSP
ToppCell Atlas	7a0d40d4679dc373829d67693851428f41c8b0d6	(04)_Interm._basal>secr.-(1)_GFP|(04)_Interm._basal>secr. / shred by cell type by condition	Human Bronchial Epithelial Cells (HBEC)	1.609E-9	7.756E-6	3.641E-8	3.298E-7	7	199	KRT5,KRT6A,KRT6B,KRT13,KRT16,KRT17,KRT19
ToppCell Atlas	105b15157f35df3fdf857e306f11e4e8200e05d4	(00)_Basal-(1)_GFP|(00)_Basal / shred by cell type by condition	Human Bronchial Epithelial Cells (HBEC)	1.609E-9	7.756E-6	3.641E-8	3.298E-7	7	199	KRT5,KRT6A,KRT13,KRT24,KRT16,KRT17,KRT19
ToppCell Atlas	10493933a3dc330e40595ec0c001428b9d68f17e	(03)_KRT6B+-(1)_GFP|(03)_KRT6B+ / shred by cell type by condition	Human Bronchial Epithelial Cells (HBEC)	1.609E-9	7.756E-6	3.641E-8	3.298E-7	7	199	KRT5,KRT6A,KRT6B,KRT13,KRT15,KRT17,KRT19
ToppCell Atlas	99997c447f2b59324fe69c17593db72d972c0cc4	Bronchial_Biopsy-Epithelial-Basal_2|Bronchial_Biopsy / Tissue, Lineage and Cell class of Lung Cells from 10X	A Cellular Census of Human Lungs (Vieira Braga et al)	1.666E-9	8.031E-6	3.701E-8	3.352E-7	7	200	KRT5,KRT6A,JUP,KRT15,KRT17,KRT19,LGALS7B
ToppCell Atlas	5ed450e65edff713ad5feba4f6c46209bf471f6e	Bronchial_Biopsy-Epithelial-Basal_2|Epithelial / Tissue, Lineage and Cell class of Lung Cells from 10X	A Cellular Census of Human Lungs (Vieira Braga et al)	1.666E-9	8.031E-6	3.701E-8	3.352E-7	7	200	KRT5,KRT6A,JUP,KRT15,KRT17,KRT19,LGALS7B
ToppCell Atlas	6f00d08e93f89b3575ebbd5c2f451e655d449ef3	distal-Epithelial-Basal-2|distal / Location, Lineage, Cell class (ontology) and Donor from 10X sequencing (macrophage renamed)	Human Lung Cell Atlas (HLCA)	1.666E-9	8.031E-6	3.701E-8	3.352E-7	7	200	KRT5,KRT6A,KRT15,KRT17,KRT19,LGALS7B,LGALS7
ToppCell Atlas	9beb128841c50241aa819261f21bf66f881ea125	distal-2-Epithelial-Basal|2 / Location, Lineage, Cell class (ontology) and Donor from 10X sequencing (macrophage renamed)	Human Lung Cell Atlas (HLCA)	1.666E-9	8.031E-6	3.701E-8	3.352E-7	7	200	KRT5,KRT6A,KRT15,KRT17,KRT19,LGALS7B,LGALS7
ToppCell Atlas	4c8b931987432e8bcd39029d4fa124dc383ea355	droplet-Skin-nan-18m-Epithelial-epidermal_cell|Skin / Skin_Bladder_Kidney_Mammary_Gland - method, tissue, subtissue, age, lineage, cell ontology and free annotation	Mouse Aging Atlas- Tabula Muris Senis	5.037E-9	2.428E-5	1.114E-7	1.009E-6	6	130	KRT1,KRT6A,KRT6B,KRT10,KRT16,LGALS7
ToppCell Atlas	8590281165eab6514a9f6a022b900d4c222c1044	facs-Marrow-Granulocytes-3m-Lymphocytic|Marrow / Spleen_Marrow_Thymus - method, tissue, subtissue, age, lineage, cell ontology and free annotation	Mouse Aging Atlas- Tabula Muris Senis	1.749E-8	8.428E-5	3.849E-7	3.486E-6	6	160	KRT5,KRT6A,KRT13,KRT14,KRT15,KRT16
ToppCell Atlas	61f8dd5e27df1b8d01ccfd0d25247b34aa8d182c	15-Airway-Epithelial-Submucosal_gland_basal|Airway / Age, Tissue, Lineage and Cell class	Human Fetal Lung in Development	2.510E-8	1.210E-4	5.500E-7	4.982E-6	6	170	KRT5,KRT13,KRT14,KRT15,KRT17,DSP
ToppCell Atlas	9d4d92e2d16dfc8a394f2641653bb97de20a2530	11.5-Airway-Epithelial-Basal_cell|Airway / Age, Tissue, Lineage and Cell class	Human Fetal Lung in Development	2.691E-8	1.297E-4	5.870E-7	5.317E-6	6	172	KRT5,KRT15,HRNR,KRT17,KRT19,KRT32
ToppCell Atlas	fc5787946f5a10056d326d070620575ae4081836	Nasal_Brush-Epithelial-Basal_2|Nasal_Brush / Tissue, Lineage and Cell class of Lung Cells from 10X	A Cellular Census of Human Lungs (Vieira Braga et al)	3.086E-8	1.487E-4	6.641E-7	6.015E-6	6	176	KRT5,KRT6A,KRT14,KRT15,KRT17,KRT32
ToppCell Atlas	5daaba0853afe7d20d4635169ccd4f96e735b938	Nasal_Brush-Epithelial-Basal_2|Epithelial / Tissue, Lineage and Cell class of Lung Cells from 10X	A Cellular Census of Human Lungs (Vieira Braga et al)	3.086E-8	1.487E-4	6.641E-7	6.015E-6	6	176	KRT5,KRT6A,KRT14,KRT15,KRT17,KRT32
ToppCell Atlas	11d867bcb4f2471b4e13a5f7dc1c24286197f26d	COPD-Epithelial-Aberrant_Basaloid|COPD / Disease state, Lineage and Cell class	Resident Cell Populations in IPF and COPD	3.086E-8	1.487E-4	6.641E-7	6.015E-6	6	176	JUP,KRT14,KRT15,KRT17,KRT19,DSP
ToppCell Atlas	89f0537459a321ded956bf70ad56fefc0854f8b0	facs-Lung-3m-Hematologic-myeloid-myeloid_dendritic_cell-dendritic_cell|3m / method, tissue, age, lineage, sublineage, cell ontologies, cell type and subtype	Mouse Aging Atlas- Tabula Muris Senis (Lung and Trachea)	3.301E-8	1.591E-4	7.071E-7	6.404E-6	6	178	KRT5,KRT10,KRT14,KRT15,KRT17,KRT19
ToppCell Atlas	3d4a7fbd407d4433bd7d525f785312e90f9a5eb8	facs-BAT-Fat-24m|BAT / Fat_BAT_GAT_MAT_SCAT - method, tissue, subtissue, age, lineage, cell ontology and free annotation	Mouse Aging Atlas- Tabula Muris Senis	3.527E-8	1.700E-4	7.523E-7	6.814E-6	6	180	KRT5,KRT6A,KRT15,KRT19,DSP,LGALS7
ToppCell Atlas	58651853f9c715075889856793df66ebe00c04f1	BAL-Control-Epithelial-Epithelial-Basal/Club|Control / Location, Disease Group, Cell group, Cell class and sub_cluster (2021.03.09)	Integration of Multiple Sampling Location of COVID-19 Patients	3.645E-8	1.757E-4	7.640E-7	6.920E-6	6	181	KRT13,KRT78,KRT15,KRT16,KRT19,LGALS7B
ToppCell Atlas	faff2a34e391d053a17c926540e6cb46d94dd629	BAL-Control-Epithelial-Epithelial-Basal/Club|Control / Location, Disease Group, Cell group, Cell class and sub_cluster (2021.03.01)	Integration of Multiple Sampling Location of COVID-19 Patients	3.645E-8	1.757E-4	7.640E-7	6.920E-6	6	181	KRT13,KRT78,KRT15,KRT16,KRT19,LGALS7B
ToppCell Atlas	5a9c332c0bf07cc20eaf8cf77b45e73668a6467d	BAL-Control-Epithelial-Epithelial-Basal/Club-|Control / Location, Disease Group, Cell group, Cell class and sub_cluster (2021.03.01)	Integration of Multiple Sampling Location of COVID-19 Patients	3.645E-8	1.757E-4	7.640E-7	6.920E-6	6	181	KRT13,KRT78,KRT15,KRT16,KRT19,LGALS7B
ToppCell Atlas	488a517f6e5543b648a2e72e0e04332fad776de6	BAL-Control-Epithelial-Epithelial-Basal/Club-|Control / Location, Disease Group, Cell group, Cell class and sub_cluster (2021.03.09)	Integration of Multiple Sampling Location of COVID-19 Patients	3.645E-8	1.757E-4	7.640E-7	6.920E-6	6	181	KRT13,KRT78,KRT15,KRT16,KRT19,LGALS7B
ToppCell Atlas	4c5d14e33ebdf117b5aa9e2f57aaa89aa51f72bf	facs-Kidney-nan-3m|Kidney / Skin_Bladder_Kidney_Mammary_Gland - method, tissue, subtissue, age, lineage, cell ontology and free annotation	Mouse Aging Atlas- Tabula Muris Senis	3.767E-8	1.816E-4	7.860E-7	7.119E-6	6	182	KRT5,JUP,KRT14,KRT15,KRT17,LGALS7
ToppCell Atlas	9e6c96ada930e8559246a270dfc69fb3cbb3bdf3	droplet-Tongue-nan-24m-Epithelial-keratinocyte|Tongue / Tongue_Heart_Limb_Muscle_Aorta_Diaphragm - method, tissue, subtissue, age, lineage, cell ontology and free annotation	Mouse Aging Atlas- Tabula Muris Senis	3.891E-8	1.876E-4	8.085E-7	7.323E-6	6	183	KRT6B,JUP,KRT16,DSP,SBSN,LGALS7
ToppCell Atlas	d5d6d13e2f20b54ca55645b9a757b8599f4fd897	Control-Epithelial-Basal|Epithelial / Disease state, Lineage and Cell class	Resident Cell Populations in IPF and COPD	4.151E-8	2.001E-4	8.587E-7	7.778E-6	6	185	KRT5,KRT6A,KRT15,KRT17,LGALS7B,LGALS7
ToppCell Atlas	246503fd4e6ae24041c606b069eb5fb313e60f73	facs-Heart-LA-24m-Myeloid-macrophage|Heart / Tongue_Heart_Limb_Muscle_Aorta_Diaphragm - method, tissue, subtissue, age, lineage, cell ontology and free annotation	Mouse Aging Atlas- Tabula Muris Senis	4.286E-8	2.066E-4	8.680E-7	7.862E-6	6	186	KRT5,KRT14,KRT24,KRT15,KRT19,LGALS7
ToppCell Atlas	6c06163d7315f1c71b15fe76f2e696bf3fa73b67	facs-Trachea-nan-24m-Epithelial|Trachea / Lung_Trachea - method, tissue, subtissue, age, lineage, cell ontology and free annotation	Mouse Aging Atlas- Tabula Muris Senis	4.286E-8	2.066E-4	8.680E-7	7.862E-6	6	186	KRT5,KRT13,KRT14,KRT15,KRT17,KRT19
ToppCell Atlas	37b93ebd64ebbd08193a746e5bc9b350c2570733	facs-Trachea-3m-Epithelial-airway_epithelial|3m / method, tissue, age, lineage, sublineage, cell ontologies, cell type and subtype	Mouse Aging Atlas- Tabula Muris Senis (Lung and Trachea)	4.286E-8	2.066E-4	8.680E-7	7.862E-6	6	186	KRT5,KRT15,KRT75,KRT17,KRT19,DSP
ToppCell Atlas	ef93ac469eb4f63db036f14b442c1503b8c6de38	facs-Heart-LA-24m-Myeloid-macrophage|Heart / Tongue_Heart_Limb_Muscle_Aorta_Diaphragm - method, tissue, subtissue, age, lineage, cell ontology and free annotation	Mouse Aging Atlas- Tabula Muris Senis	4.286E-8	2.066E-4	8.680E-7	7.862E-6	6	186	KRT5,KRT14,KRT24,KRT15,KRT19,LGALS7
ToppCell Atlas	78e3b00eb347d1aa197671e31be9b0c6e4235760	facs-Trachea-nan-24m-Epithelial-nan|Trachea / Lung_Trachea - method, tissue, subtissue, age, lineage, cell ontology and free annotation	Mouse Aging Atlas- Tabula Muris Senis	4.286E-8	2.066E-4	8.680E-7	7.862E-6	6	186	KRT5,KRT13,KRT14,KRT15,KRT17,KRT19
ToppCell Atlas	fe9fc21192ede2eea61f419d20ccda254569d0a6	facs-Trachea-nan-3m-Epithelial-basal_epithelial_cell_of_tracheobronchial_tree|Trachea / Lung_Trachea - method, tissue, subtissue, age, lineage, cell ontology and free annotation	Mouse Aging Atlas- Tabula Muris Senis	4.425E-8	2.133E-4	8.923E-7	8.082E-6	6	187	KRT5,KRT15,KRT75,KRT17,KRT19,DSP
ToppCell Atlas	137ed9958044fab7a13648affb469585d1c48cf6	facs-Trachea-3m-Epithelial-airway_epithelial-respiratory_basal_cell-basal_epithelial_cell_of_trachea|3m / method, tissue, age, lineage, sublineage, cell ontologies, cell type and subtype	Mouse Aging Atlas- Tabula Muris Senis (Lung and Trachea)	4.567E-8	2.201E-4	9.058E-7	8.205E-6	6	188	KRT5,KRT15,KRT75,KRT17,KRT19,DSP
ToppCell Atlas	18698f0b22ccbc2b93759acc1c8dbdb30a6b5a16	367C-Epithelial_cells-Epithelial-H_(AT1)|367C / Donor, Lineage, Cell class and subclass (all cells)	Tissue Stability Cell Atlas - Lung Cells	4.567E-8	2.201E-4	9.058E-7	8.205E-6	6	188	KRT5,KRT15,KRT17,KRT19,LGALS7B,LGALS7
ToppCell Atlas	61422c7919ca0ea02d6be4302f11b169a3ce35e5	367C-Epithelial_cells-Epithelial-H_(AT1)-|367C / Donor, Lineage, Cell class and subclass (all cells)	Tissue Stability Cell Atlas - Lung Cells	4.567E-8	2.201E-4	9.058E-7	8.205E-6	6	188	KRT5,KRT15,KRT17,KRT19,LGALS7B,LGALS7
ToppCell Atlas	8ffb5394f7b00ea483a5fe4df894d22fda935e5c	facs-Trachea-3m-Epithelial-airway_epithelial-respiratory_basal_cell|3m / method, tissue, age, lineage, sublineage, cell ontologies, cell type and subtype	Mouse Aging Atlas- Tabula Muris Senis (Lung and Trachea)	4.567E-8	2.201E-4	9.058E-7	8.205E-6	6	188	KRT5,KRT15,KRT75,KRT17,KRT19,DSP
ToppCell Atlas	2ffbe79fe3c3f22b1cb4269726b9eb5519be84a7	COVID-19-Epithelial_cells-Tuft-like|COVID-19 / group, cell type (main and fine annotations)	COVID-19 Lung Autopsy Data (SCP1219)	4.713E-8	2.272E-4	9.197E-7	8.330E-6	6	189	KRT5,JUP,KRT15,KRT17,KRT19,DSP
ToppCell Atlas	07b164eeb4cd967b056092d5dfce08dd498cdfd1	facs-BAT-Fat-24m-Epithelial|BAT / Fat_BAT_GAT_MAT_SCAT - method, tissue, subtissue, age, lineage, cell ontology and free annotation	Mouse Aging Atlas- Tabula Muris Senis	4.713E-8	2.272E-4	9.197E-7	8.330E-6	6	189	KRT5,KRT6A,KRT24,KRT15,KRT19,LGALS7
ToppCell Atlas	faa269cba4c361a41ffa5b5f5632cb43df90195e	facs-BAT-Fat-24m-Epithelial-epithelial_cell|BAT / Fat_BAT_GAT_MAT_SCAT - method, tissue, subtissue, age, lineage, cell ontology and free annotation	Mouse Aging Atlas- Tabula Muris Senis	4.713E-8	2.272E-4	9.197E-7	8.330E-6	6	189	KRT5,KRT6A,KRT24,KRT15,KRT19,LGALS7
ToppCell Atlas	84d48e3ed25bebb8bb8074b3a2c5e2e88cff7f25	COVID-19-lung-Secretory|lung / Disease (COVID-19 only), tissue and cell type	COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)	4.713E-8	2.272E-4	9.197E-7	8.330E-6	6	189	KRT5,KRT15,KRT17,KRT19,DSP,LGALS7
ToppCell Atlas	434de72dde09644efbddcaa643a4a3eaf5f643bf	droplet-Trachea-nan-3m-Epithelial-nan|Trachea / Lung_Trachea - method, tissue, subtissue, age, lineage, cell ontology and free annotation	Mouse Aging Atlas- Tabula Muris Senis	4.863E-8	2.344E-4	9.301E-7	8.425E-6	6	190	KRT5,JUP,KRT15,KRT17,KRT19,DSP
ToppCell Atlas	01e7747547ea1f3049a11a1717565ba71dd52bdc	droplet-Trachea-3m-Epithelial-airway_epithelial|3m / method, tissue, age, lineage, sublineage, cell ontologies, cell type and subtype	Mouse Aging Atlas- Tabula Muris Senis (Lung and Trachea)	4.863E-8	2.344E-4	9.301E-7	8.425E-6	6	190	KRT5,JUP,KRT15,KRT17,KRT19,DSP
ToppCell Atlas	1d92be1b41cff59e834a9d28868f554bd1f3e471	facs-GAT-Fat-3m|GAT / Fat_BAT_GAT_MAT_SCAT - method, tissue, subtissue, age, lineage, cell ontology and free annotation	Mouse Aging Atlas- Tabula Muris Senis	4.863E-8	2.344E-4	9.301E-7	8.425E-6	6	190	KRT5,KRT6A,KRT13,KRT14,KRT15,KRT16
ToppCell Atlas	e647f9a2dcf7f2dffef53c45bbe171416518fd59	droplet-Trachea-nan-3m-Epithelial|Trachea / Lung_Trachea - method, tissue, subtissue, age, lineage, cell ontology and free annotation	Mouse Aging Atlas- Tabula Muris Senis	4.863E-8	2.344E-4	9.301E-7	8.425E-6	6	190	KRT5,JUP,KRT15,KRT17,KRT19,DSP
ToppCell Atlas	0114cf48612d78c3ada4d8a05850501fef6892c5	droplet-Trachea-3m-Epithelial|3m / method, tissue, age, lineage, sublineage, cell ontologies, cell type and subtype	Mouse Aging Atlas- Tabula Muris Senis (Lung and Trachea)	4.863E-8	2.344E-4	9.301E-7	8.425E-6	6	190	KRT5,JUP,KRT15,KRT17,KRT19,DSP
ToppCell Atlas	49068e3b7d265d4767d7b3c79d455dbc2fd8c6cd	droplet-Bladder-Unstain-18m-Epithelial-basal_bladder_epithelial_cell_(Krt5+)|Bladder / Skin_Bladder_Kidney_Mammary_Gland - method, tissue, subtissue, age, lineage, cell ontology and free annotation	Mouse Aging Atlas- Tabula Muris Senis	5.017E-8	2.418E-4	9.557E-7	8.657E-6	6	191	KRT5,KRT6A,JUP,KRT15,KRT19,DSP
ToppCell Atlas	75827905f8cc6d955e2dd9f7893a2e823aa6b710	distal-Epithelial-Basal|Epithelial / Location, Lineage and Cell class from Smart-Seq	Human Lung Cell Atlas (HLCA)	5.174E-8	2.494E-4	9.780E-7	8.859E-6	6	192	KRT5,KRT6A,KRT15,KRT17,LGALS7B,LGALS7
ToppCell Atlas	1f81b356520b5506051383d37fae204d59795336	facs-Spleen-nan-18m|Spleen / Spleen_Marrow_Thymus - method, tissue, subtissue, age, lineage, cell ontology and free annotation	Mouse Aging Atlas- Tabula Muris Senis	5.174E-8	2.494E-4	9.780E-7	8.859E-6	6	192	KRT1,KRT5,KRT14,KRT15,DSP,LGALS7
ToppCell Atlas	50e98d91697c7af6a3de39e52edde6dd2b67b512	ASK440-Epithelial-Secretory|ASK440 / Donor, Lineage and Cell class of Lung cells from Dropseq	A Cellular Census of Human Lungs (Vieira Braga et al)	5.336E-8	2.572E-4	1.005E-6	9.100E-6	6	193	KRT5,KRT13,KRT15,KRT17,KRT19,DSP
ToppCell Atlas	67edcbb9ed1a01dd06b6f17621c54aa58df74c69	15-Trachea-Epithelial-Basal_cell|Trachea / Age, Tissue, Lineage and Cell class	Human Fetal Lung in Development	5.502E-8	2.652E-4	1.032E-6	9.347E-6	6	194	KRT5,KRT13,KRT15,KRT19,DSP,LGALS7
ToppCell Atlas	b46544ad5af04f4dbc2643637caa3d2d50d922ae	normal_Lung-Epithelial_cells-Club|normal_Lung / Location, Cell class and cell subclass	Human Metastatic Lung Adenocarcinoma (Nayoung Kim et al)	5.672E-8	2.734E-4	1.044E-6	9.452E-6	6	195	JUP,KRT15,KRT16,KRT17,KRT19,DSP
ToppCell Atlas	717e6a66bad50e711442d71360b540789646b334	droplet-Mammary_Gland-nan-21m-Epithelial-basal_cell|Mammary_Gland / Skin_Bladder_Kidney_Mammary_Gland - method, tissue, subtissue, age, lineage, cell ontology and free annotation	Mouse Aging Atlas- Tabula Muris Senis	5.672E-8	2.734E-4	1.044E-6	9.452E-6	6	195	KRT5,KRT14,KRT15,KRT17,DSP,LGALS7
ToppCell Atlas	10774b5ce17d4edd23dbf4709b11cc87cc2b87be	droplet-Mammary_Gland-nan-21m-Epithelial-basal_cell|Mammary_Gland / Skin_Bladder_Kidney_Mammary_Gland - method, tissue, subtissue, age, lineage, cell ontology and free annotation	Mouse Aging Atlas- Tabula Muris Senis	5.672E-8	2.734E-4	1.044E-6	9.452E-6	6	195	KRT5,KRT14,KRT15,KRT17,DSP,LGALS7
ToppCell Atlas	2798776ed26a9db546c80f2a5c116c846108880c	droplet-Bladder-Unstain-18m-Epithelial|Bladder / Skin_Bladder_Kidney_Mammary_Gland - method, tissue, subtissue, age, lineage, cell ontology and free annotation	Mouse Aging Atlas- Tabula Muris Senis	5.672E-8	2.734E-4	1.044E-6	9.452E-6	6	195	KRT5,KRT6A,JUP,KRT14,KRT16,DSP
ToppCell Atlas	3fe6e49a9161fc9e5160251e6932cb5378175a54	distal-Epithelial-Differentiating_Basal-3|distal / Location, Lineage, Cell class (ontology) and Donor from 10X sequencing (macrophage renamed)	Human Lung Cell Atlas (HLCA)	5.672E-8	2.734E-4	1.044E-6	9.452E-6	6	195	KRT5,KRT15,KRT17,KRT19,LGALS7B,LGALS7
ToppCell Atlas	b598b1112242534e139318012b257ed3cb09da83	(01)_IL1RL1+-(1)_GFP|(01)_IL1RL1+ / shred by cell type by condition	Human Bronchial Epithelial Cells (HBEC)	5.847E-8	2.818E-4	1.056E-6	9.561E-6	6	196	KRT5,KRT6A,KRT6B,KRT15,KRT16,KRT19
ToppCell Atlas	f240056e63aca02f25ea29bc9d34eedcf0f1c811	droplet-Bladder-Unstain|Bladder / Skin_Bladder_Kidney_Mammary_Gland - method, tissue, subtissue, age, lineage, cell ontology and free annotation	Mouse Aging Atlas- Tabula Muris Senis	5.847E-8	2.818E-4	1.056E-6	9.561E-6	6	196	KRT5,KRT6A,JUP,KRT14,KRT16,DSP
ToppCell Atlas	0d040ae2ce8a0e1a59145a9b9eaa979239c477ff	droplet-Bladder-Unstain-18m|Bladder / Skin_Bladder_Kidney_Mammary_Gland - method, tissue, subtissue, age, lineage, cell ontology and free annotation	Mouse Aging Atlas- Tabula Muris Senis	5.847E-8	2.818E-4	1.056E-6	9.561E-6	6	196	KRT5,KRT6A,JUP,KRT14,KRT16,DSP
ToppCell Atlas	e8db58e82300981f981402618a1befb91f6690fd	367C-Epithelial_cells-Epithelial-H_(AT1)|Epithelial_cells / Donor, Lineage, Cell class and subclass (all cells)	Tissue Stability Cell Atlas - Lung Cells	5.847E-8	2.818E-4	1.056E-6	9.561E-6	6	196	KRT5,KRT13,KRT15,KRT17,LGALS7B,LGALS7
ToppCell Atlas	2cf42b702ea15adfa6bbd86a3c9613271863f86c	367C-Epithelial_cells-Epithelial-H_(AT1)-|Epithelial_cells / Donor, Lineage, Cell class and subclass (all cells)	Tissue Stability Cell Atlas - Lung Cells	5.847E-8	2.818E-4	1.056E-6	9.561E-6	6	196	KRT5,KRT13,KRT15,KRT17,LGALS7B,LGALS7
